lng,lat
-81.645395,28.127648
-81.653491,28.1198
-81.649299,28.118877
-81.64756,28.113937
-81.661389,28.129586
-81.649388,28.10953
-81.637287,28.112466
-81.652439,28.119541
-81.63041,28.138265
-81.642515,28.113234
-81.663132,28.108562
-81.64016,28.113634
-81.647285,28.127199
-81.639294,28.121856
-81.682526,28.096196
-81.692913,28.091363
-81.6903,28.095908
-81.661357,28.09613
-81.674953,28.087859
-81.679365,28.101711
-81.686158,28.11308
-81.679371,28.086938
-81.687589,28.095522
-81.674233,28.100326
-81.681656,28.084737
-81.694868,28.079887
-81.703497,28.087163
-81.669816,28.092987
-81.681916,28.100548
-81.682219,28.071978
-81.98504,28.025867
-81.977254,28.022949
-81.999955,28.020592
-81.989647,28.027092
-81.988489,28.014985
-81.993248,28.016938
-81.99928,28.018848
-81.973198,28.021268
-81.984084,28.031121
-81.97476,28.022302
-81.980284,28.029318
-81.986579,28.019071
-82.005861,28.039656
-81.987623,28.019588
-81.995263,28.0506
-81.976786,28.020384
-81.614671,28.128685
-81.615354,28.135259
-81.610919,28.124993
-81.60644,28.131036
-81.618777,28.128003
-81.636583,28.13218
-81.595653,28.136499
-81.605835,28.117785
-81.62101,28.144837
-81.619261,28.128357
-81.628568,28.113126
-81.613456,28.142907
-81.615977,28.137325
-81.612221,28.13176
-81.621697,28.127056
-81.632143,28.130189
-81.85538,28.050634
-81.868443,28.033892
-81.863492,28.03977
-81.845389,28.056965
-81.849083,28.035903
-81.873828,28.053972
-81.853604,28.052253
-81.858298,28.053869
-81.852282,28.068229
-81.853686,28.049809
-81.852107,28.058366
-81.834389,28.051632
-81.869991,28.083247
-81.844497,28.061948
-81.842569,28.041323
-81.855961,28.039607
-81.66194,27.839352
-81.651406,27.829319
-81.642509,27.835402
-81.655973,27.830911
-81.660636,27.839475
-81.675956,27.833191
-81.654924,27.830606
-81.665724,27.847882
-81.660956,27.831451
-81.6535,27.842298
-81.68079,27.838652
-81.660699,27.82203
-81.678948,27.840766
-81.654458,27.845598
-81.666375,27.845137
-81.664449,27.832363
-81.588519,27.910237
-81.588916,27.918426
-81.587096,27.898239
-81.590944,27.909577
-81.583213,27.913928
-81.576297,27.919978
-81.577393,27.907897
-81.603477,27.90087
-81.595525,27.903981
-81.590585,27.916089
-81.599379,27.93058
-81.586455,27.903052
-81.576113,27.906634
-81.593239,27.903634
-81.585815,27.907898
-81.595449,27.906062
-81.811584,28.12836
-81.809347,28.133123
-81.794256,28.142476
-81.812451,28.122403
-81.803368,28.122073
-81.799799,28.129505
-81.802438,28.12602
-81.79524,28.120332
-81.807844,28.13256
-81.824667,28.132503
-81.800819,28.139108
-81.822967,28.142236
-81.814689,28.126727
-81.814031,28.136296
-81.797614,28.113067
-81.819053,28.119255
-81.575077,28.20699
-81.589964,28.208837
-81.57975,28.202044
-81.566701,28.221427
-81.565091,28.196721
-81.565613,28.232823
-81.556995,28.20803
-81.579537,28.204181
-81.586378,28.217568
-81.600327,28.207075
-81.572858,28.219797
-81.571216,28.223315
-81.92201,28.033361
-81.935011,28.049675
-81.914283,28.024504
-81.919477,28.020163
-81.910987,28.02951
-81.93949,28.024733
-81.910665,28.029069
-81.917995,28.038722
-81.905155,28.033073
-81.942859,28.023788
-81.922195,28.047291
-81.922951,28.025092
-81.919838,28.045825
-81.896625,28.039402
-81.917985,28.019974
-81.953656,28.136918
-81.944572,28.139509
-81.942403,28.1499
-81.948604,28.140009
-81.955873,28.116495
-81.949028,28.120793
-81.937629,28.144774
-81.946218,28.147163
-81.950768,28.134972
-81.963347,28.154162
-81.960818,28.122828
-81.962302,28.131642
-81.95474,28.133716
-81.95151,28.130772
-81.948693,28.132328
-81.945662,28.129151
-81.800925,28.141701
-81.792813,28.12334
-81.801256,28.146054
-81.821552,28.133435
-81.795356,28.141689
-81.797093,28.136946
-81.785064,28.144133
-81.798539,28.146389
-81.80684,28.134093
-81.787725,28.146255
-81.808679,28.141257
-81.805691,28.13583
-81.806243,28.141056
-81.807855,28.151004
-81.797316,28.150023
-81.799848,28.135791
-81.78414,27.972376
-81.788498,27.974832
-81.775632,27.980975
-81.786137,27.965416
-81.772045,27.984639
-81.797189,27.972242
-81.779129,27.95756
-81.781237,27.972552
-81.77604,27.961772
-81.779431,27.956338
-81.775824,27.972418
-81.791575,27.976959
-81.769309,27.952276
-81.65707,28.083803
-81.641662,28.085745
-81.650292,28.068326
-81.652195,28.085914
-81.655509,28.079671
-81.634883,28.090723
-81.658838,28.065676
-81.656804,28.089852
-81.657404,28.0777
-81.657167,28.079115
-81.658801,28.083669
-81.655172,28.085886
-81.670367,28.080936
-81.65831,28.067085
-81.890782,28.031847
-81.882515,28.028759
-81.907546,28.049231
-81.892336,28.02068
-81.893913,28.008248
-81.889685,28.021625
-81.895961,28.014645
-81.892256,28.035489
-81.89563,28.043454
-81.894558,28.028284
-81.90668,28.030393
-81.889618,28.028563
-81.886962,28.042336
-81.899301,28.049668
-81.878975,28.020598
-81.992234,28.041486
-81.980497,28.039963
-81.993295,28.032718
-81.991316,28.032345
-81.972681,28.049032
-82.00183,28.052369
-81.987687,28.034847
-81.999966,28.047682
-82.001027,28.031721
-81.997393,28.059133
-81.986432,28.047885
-81.981985,28.047037
-81.980459,28.043052
-82.007639,28.047834
-81.993765,28.022483
-81.969349,28.047603
-81.544624,27.731626
-81.548955,27.741287
-81.561694,27.732372
-81.53796,27.738682
-81.543682,27.726106
-81.555177,27.75095
-81.54774,27.746943
-81.534991,27.729639
-81.547591,27.747347
-81.549063,27.739585
-81.558723,27.720746
-81.549636,27.704111
-81.541556,27.723896
-81.547934,27.725803
-81.550754,27.734726
-81.550523,27.716825
-82.004642,26.878962
-82.010249,26.890646
-82.003578,26.883209
-81.997347,26.869108
-81.995506,26.885653
-81.997391,26.885035
-82.000632,26.876078
-81.991718,26.897466
-82.035054,26.800991
-82.032282,26.796203
-82.052253,26.798751
-82.053483,26.906172
-82.025725,26.922327
-82.059739,26.937038
-82.043423,26.919234
-82.052896,26.922647
-82.059067,26.909491
-82.258663,26.836062
-82.266065,26.833232
-82.260644,26.844075
-82.260322,26.841335
-82.002723,26.949082
-82.016627,26.94641
-81.89482,26.974565
-81.898654,26.977307
-81.907907,26.963238
-81.889853,26.99172
-81.925891,26.760194
-81.92284,26.746728
-81.928374,26.763802
-81.984161,26.901037
-81.98962,26.891912
-81.97243,26.90494
-81.972111,26.892127
-82.130774,27.006713
-82.128449,27.018369
-82.11188,27.000717
-81.985568,26.895358
-81.982607,26.888394
-81.997497,26.899679
-81.98517,26.89559
-82.050806,26.998365
-82.042755,27.00497
-82.046877,27.007082
-82.035937,27.001086
-82.055956,27.008807
-82.50815,27.317938
-82.49202,27.322905
-82.487139,27.333753
-82.493208,27.342658
-82.42936,27.101006
-82.428652,27.117188
-82.413727,27.108005
-82.437498,27.121512
-82.43613,27.119268
-82.434312,27.127639
-82.445786,27.270071
-82.461972,27.281265
-82.445108,27.261579
-82.431351,27.265235
-82.45376,27.274984
-82.476958,27.271145
-82.51826,27.254349
-82.519444,27.259844
-82.496986,27.255656
-82.516725,27.244304
-82.435092,27.089826
-82.437518,27.092125
-82.454716,27.08747
-82.52833,27.348188
-82.537312,27.364097
-82.548824,27.347256
-82.541977,27.339421
-82.26517,27.04227
-82.246651,27.045007
-82.435092,27.089826
-82.431306,27.088639
-82.45628,27.26901
-82.449634,27.270443
-82.464457,27.270362
-82.45596,27.265886
-82.45364,27.127914
-82.447835,27.130201
-82.453115,27.122666
-82.49714,27.23292
-82.516623,27.247922
-82.488944,27.243985
-82.5237,27.298836
-82.512499,27.309159
-82.52555,27.297379
-82.431755,27.102924
-82.425813,27.095533
-82.427654,27.092333
-82.45365,27.096451
-82.426169,27.111509
-82.438109,27.120995
-82.430055,27.116166
-82.439705,27.094358
-82.413494,27.09626
-82.426628,27.100762
-82.440976,27.097825
-82.425152,27.114242
-82.428272,27.096355
-82.42226,27.106873
-82.440145,27.101018
-82.490293,27.223026
-82.483687,27.216063
-82.493696,27.229017
-82.484451,27.218066
-82.498782,27.221959
-82.498061,27.219682
-82.494715,27.232469
-82.491446,27.233133
-82.479767,27.220388
-82.487756,27.211017
-82.488447,27.227525
-82.486687,27.219732
-82.502972,27.237673
-82.491533,27.230494
-82.484238,27.214539
-82.494704,27.217645
-82.50623,27.322836
-82.514134,27.307264
-82.49685,27.322989
-82.517689,27.322313
-82.498191,27.298519
-82.520357,27.319159
-82.514439,27.32127
-82.502591,27.318528
-82.517659,27.326132
-82.494674,27.325964
-82.496133,27.33188
-82.514368,27.322898
-82.508311,27.327985
-82.504821,27.318108
-82.504068,27.306462
-82.521305,27.329899
-82.46072,27.142912
-82.470814,27.133129
-82.460155,27.138499
-82.438964,27.150155
-82.444288,27.14584
-82.449625,27.145728
-82.470255,27.149158
-82.455037,27.139035
-82.457878,27.151415
-82.453348,27.133672
-82.452376,27.146581
-82.476581,27.141567
-82.460675,27.145984
-82.462325,27.14412
-82.443234,27.138912
-82.472789,27.117317
-82.513954,27.370014
-82.518739,27.373208
-82.518435,27.359452
-82.51387,27.373582
-82.523647,27.377832
-82.520821,27.357246
-82.521046,27.377406
-82.51356,27.373235
-82.511407,27.373686
-82.515166,27.375759
-82.504455,27.372011
-82.50515,27.389832
-82.529029,27.38045
-82.500563,27.351798
-82.513825,27.378996
-82.508271,27.370067
-82.513916,27.362656
-82.525555,27.352479
-82.531749,27.355502
-82.504747,27.364633
-82.522287,27.369675
-82.508299,27.363918
-82.507993,27.359166
-82.511358,27.35781
-82.504955,27.36652
-82.50701,27.364208
-82.528091,27.363879
-82.506407,27.352334
-82.502974,27.370587
-82.524936,27.382164
-82.510295,27.374608
-82.39591,27.09862
-82.397863,27.1081
-82.409801,27.105347
-82.402361,27.101238
-82.396816,27.110337
-82.386937,27.120282
-82.40139,27.111185
-82.391908,27.107419
-82.394711,27.102232
-82.396769,27.083217
-82.390861,27.096563
-82.406625,27.085308
-82.396288,27.09243
-82.399538,27.104937
-82.406729,27.115998
-82.54669,27.42668
-82.558594,27.429382
-82.486173,27.183253
-82.462053,27.189193
-82.507578,27.189625
-82.486408,27.192955
-82.487254,27.182799
-82.47109,27.203857
-82.483223,27.184003
-82.492453,27.192059
-82.500606,27.183337
-82.493595,27.167841
-82.473031,27.175659
-82.479041,27.179466
-82.489439,27.188696
-82.502335,27.173938
-82.472763,27.183675
-82.491059,27.196323
-82.27584,27.039583
-82.28028,27.044723
-82.278072,27.038505
-82.276113,27.035706
-82.260906,27.054516
-82.261198,27.065546
-82.276755,27.041645
-82.288815,27.039776
-82.269606,27.035099
-82.263601,27.032654
-82.286162,27.022562
-82.28794,27.038024
-82.274743,27.043417
-82.275644,27.032854
-82.273722,27.039451
-82.284598,27.036857
-82.28156,27.047928
-82.286391,27.048349
-82.275496,27.05779
-82.30792,27.058349
-82.271768,27.041934
-82.266861,27.041376
-82.285843,27.062815
-82.271951,27.050438
-82.287628,27.042381
-82.286559,27.065119
-82.289121,27.057906
-82.288119,27.054014
-82.300086,27.052127
-82.279741,27.040602
-82.261107,27.04911
-82.28292,27.050657
-82.421572,27.08734
-82.419817,27.093908
-82.424037,27.083366
-82.414929,27.093274
-82.415295,27.08289
-82.424637,27.1087
-82.411772,27.081452
-82.43256,27.085756
-82.426852,27.08215
-82.42392,27.097275
-82.416268,27.075942
-82.424714,27.093433
-82.415481,27.070312
-82.417776,27.090545
-82.423912,27.080684
-82.422887,27.104857
-82.525379,27.26001
-82.529826,27.260433
-82.523034,27.260024
-82.526832,27.249066
-82.531726,27.268998
-82.53439,27.267835
-82.532398,27.241631
-82.514549,27.269733
-82.528395,27.264103
-82.520813,27.266348
-82.523888,27.244305
-82.521747,27.260137
-82.529231,27.26699
-82.525658,27.240957
-82.522252,27.24845
-82.516136,27.250765
-82.51114,27.256363
-82.519689,27.249272
-82.513753,27.255152
-82.524276,27.264158
-82.508216,27.264563
-82.529665,27.244152
-82.521404,27.246667
-82.516787,27.25442
-82.508674,27.260148
-82.51434,27.255498
-82.510905,27.262683
-82.517248,27.269225
-82.485718,27.24328
-82.524988,27.260719
-82.522404,27.251553
-82.37573,26.99926
-82.362246,27.001251
-82.370156,26.996787
-82.372664,27.010281
-82.380756,27.000025
-82.36658,26.996775
-82.374268,26.995034
-82.377069,27.000663
-82.368699,26.980839
-82.358336,27.004629
-82.383505,26.987675
-82.361732,26.987734
-82.385949,26.999727
-82.380146,26.999473
-82.383707,26.993173
-82.45364,27.127914
-82.444337,27.133814
-82.449431,27.125116
-80.302059,27.498124
-80.30332,27.508819
-80.301144,27.507294
-80.314173,27.505125
-80.297777,27.495321
-80.313383,27.48683
-80.299941,27.495298
-80.300216,27.50168
-80.291148,27.48315
-80.313037,27.50256
-80.307079,27.4958
-80.292314,27.503206
-80.293079,27.484964
-80.315544,27.494499
-80.296235,27.485436
-80.33746,27.476217
-80.344604,27.46653
-80.355755,27.493103
-80.320601,27.486317
-80.349905,27.473411
-80.354054,27.483989
-80.334273,27.471636
-80.340134,27.477358
-80.320092,27.460101
-80.336457,27.48498
-80.323226,27.475407
-80.305999,27.488567
-80.336768,27.480689
-80.341964,27.47427
-80.322985,27.469497
-80.332242,27.486949
-80.29536,27.305464
-80.306192,27.315751
-80.302341,27.316244
-80.291237,27.301115
-80.28715,27.29808
-80.30009,27.30297
-80.300127,27.317011
-80.29536,27.305823
-80.294448,27.3136
-80.289715,27.302064
-80.291002,27.312453
-80.287055,27.305945
-80.285115,27.315445
-80.29005,27.293813
-80.301575,27.321337
-80.284257,27.309804
-80.321884,27.381428
-80.324954,27.385429
-80.33694,27.39169
-80.317763,27.38831
-80.315013,27.386366
-80.325452,27.380844
-80.32253,27.380879
-80.312929,27.396913
-80.323075,27.389777
-80.316741,27.384232
-80.311851,27.383781
-80.305447,27.381576
-80.313537,27.404967
-80.318242,27.392046
-80.330094,27.37556
-80.337635,27.397216
-80.34156,27.484325
-80.353905,27.486809
-80.340349,27.486653
-80.341338,27.478282
-80.341871,27.481114
-80.330342,27.50339
-80.324671,27.503378
-80.328135,27.487184
-80.34356,27.486324
-80.348582,27.47871
-80.362537,27.485106
-80.334074,27.487587
-80.333892,27.490734
-80.353349,27.491207
-80.344452,27.49415
-80.33823,27.472078
-80.42685,27.465498
-80.429965,27.466
-80.42975,27.464604
-80.407175,27.455168
-80.423401,27.455144
-80.418057,27.44556
-80.430141,27.463537
-80.421025,27.472116
-80.418084,27.461384
-80.408022,27.465825
-80.414863,27.476466
-80.435137,27.458929
-80.418188,27.462173
-80.435001,27.444569
-80.434957,27.470334
-80.31201,27.31145
-80.310388,27.303912
-80.287467,27.273036
-80.29243,27.267223
-80.278269,27.267228
-80.296778,27.273979
-80.282071,27.277899
-80.288873,27.273369
-80.284059,27.257461
-80.298349,27.282244
-80.31143,27.272118
-80.292111,27.268075
-80.283073,27.257378
-80.287603,27.273581
-80.261046,27.289404
-80.32592,27.409567
-80.310561,27.426591
-80.326416,27.413487
-80.32651,27.404627
-80.310098,27.411423
-80.338016,27.418394
-80.339547,27.404461
-80.323077,27.412633
-80.311079,27.409736
-80.314976,27.405879
-80.323125,27.399172
-80.329061,27.418186
-80.328799,27.404119
-80.338696,27.405041
-80.331051,27.407014
-80.322427,27.399932
-80.31148,27.310947
-80.327804,27.312195
-80.311553,27.319545
-80.305386,27.31468
-80.383194,27.546246
-80.374026,27.550454
-80.384769,27.554543
-80.372957,27.546226
-80.381046,27.5308
-80.385864,27.55318
-80.378832,27.555534
-80.376429,27.538728
-80.385322,27.54268
-80.380122,27.53975
-80.396332,27.54951
-80.375261,27.538072
-80.392719,27.562695
-80.38063,27.561088
-80.367902,27.550085
-80.362299,27.544282
-80.4662,27.547625
-80.458199,27.558658
-80.474858,27.555679
-80.472451,27.530914
-80.447153,27.552183
-80.466844,27.555454
-80.470526,27.5558
-80.465306,27.565002
-80.453395,27.553651
-80.464748,27.539877
-80.471486,27.542009
-80.459214,27.535138
-80.472369,27.528782
-80.454395,27.533982
-80.447322,27.547172
-80.31718,27.320679
-80.311174,27.316826
-80.312761,27.312869
-80.311902,27.314004
-80.307052,27.310161
-80.314634,27.312239
-80.319341,27.326429
-80.30975,27.321716
-80.295866,27.319716
-80.305582,27.327057
-80.295991,27.309759
-80.316639,27.329442
-80.320539,27.323437
-80.304581,27.310944
-80.32827,27.406067
-80.340337,27.410532
-80.32325,27.408965
-80.332961,27.402267
-80.343765,27.476854
-80.333562,27.474636
-80.336181,27.474905
-80.349357,27.475475
-80.331316,27.486344
-80.357651,27.467134
-80.330764,27.479135
-80.335652,27.473852
-80.329687,27.473035
-80.34558,27.478874
-80.342848,27.474726
-80.348359,27.46084
-80.340482,27.480611
-80.324478,27.449772
-80.359063,27.467432
-80.342866,27.476129
-80.325668,27.364344
-80.33788,27.367248
-80.329943,27.377779
-80.323365,27.372478
-80.329192,27.375903
-80.333773,27.362904
-80.325081,27.347619
-80.329564,27.363694
-80.32035,27.372288
-80.331468,27.357189
-80.32742,27.390922
-80.327416,27.366631
-80.331674,27.349901
-80.324932,27.357905
-80.346551,27.352453
-81.293455,29.004466
-81.284955,29.000227
-81.299808,29.007924
-81.290368,29.01556
-81.312005,29.008688
-81.298282,28.972923
-81.298457,29.005646
-81.309107,29.01071
-81.289684,29.005043
-81.281553,29.02387
-81.275394,29.005658
-81.289728,29.022961
-81.278794,29.011992
-81.303222,29.012715
-81.310779,29.006023
-81.294165,29.017884
-80.94992,28.990509
-80.951186,28.981809
-80.956825,28.994637
-80.958229,28.990915
-80.944472,28.993855
-80.94502,28.989931
-80.960185,28.987569
-80.943759,29.001589
-80.936388,28.988597
-80.93726,28.991687
-80.95359,28.98278
-80.959227,29.002969
-80.961409,28.997689
-80.941441,28.979991
-80.950853,28.990975
-80.950547,28.974896
-81.304214,29.075155
-81.307189,29.06901
-81.3112,29.082741
-81.310234,29.068797
-81.321295,29.076732
-81.309108,29.079685
-81.312608,29.084948
-81.31619,29.083131
-81.29528,29.080067
-81.314512,29.084266
-81.309945,29.080505
-81.30855,29.083552
-81.303374,29.08041
-81.302075,29.075565
-81.309636,29.077706
-80.995664,29.115493
-81.005633,29.121649
-80.991509,29.122429
-81.003059,29.118736
-80.988929,29.098059
-80.99704,29.112751
-80.988479,29.113528
-80.990343,29.111404
-80.987632,29.119144
-80.987998,29.111018
-80.993699,29.12596
-81.016237,29.101043
-80.980484,29.116129
-80.990363,29.112199
-80.986529,29.120007
-80.974706,29.111203
-80.985332,29.122047
-80.985766,29.116095
-80.979538,29.114939
-80.99245,29.124906
-80.974051,29.114531
-80.964447,29.119487
-80.984059,29.117418
-80.989868,29.126691
-80.982468,29.126606
-80.97254,29.127549
-80.96691,29.140712
-80.989129,29.084706
-81.156166,29.434418
-81.16021,29.43387
-81.151747,29.445181
-81.156997,29.416515
-81.151775,29.423563
-81.158807,29.419816
-81.171083,29.443761
-81.160957,29.43485
-81.16194,29.443785
-81.162044,29.42558
-81.151659,29.452864
-81.155997,29.440654
-81.166713,29.437886
-81.134585,29.43627
-81.155711,29.428263
-81.16166,29.433635
-81.29865,28.963177
-81.303438,28.951023
-81.309925,28.967607
-81.312557,28.93646
-81.294322,28.968081
-81.299669,28.963529
-81.299746,28.947567
-81.30697,28.943766
-81.313089,28.948188
-81.292729,28.952104
-81.311185,28.972171
-81.021515,29.174192
-81.023376,29.183237
-81.029441,29.169236
-81.024498,29.167447
-81.016929,29.177199
-81.033549,29.175319
-81.021768,29.161803
-81.014836,29.159363
-81.039524,29.161086
-81.0483,29.186066
-81.020717,29.185009
-81.013378,29.191316
-81.040129,29.167166
-81.022128,29.160585
-81.023312,29.165611
-81.032106,29.166014
-81.023277,29.16679
-81.034046,29.184693
-81.056694,29.231432
-81.06036,29.243124
-81.058727,29.225133
-81.067155,29.231196
-81.068636,29.228671
-81.067094,29.244838
-81.04717,29.24559
-81.055489,29.234769
-81.069278,29.237127
-81.052418,29.222018
-81.071065,29.217266
-81.064003,29.237928
-81.054218,29.242414
-81.051311,29.225383
-81.052465,29.243514
-81.047875,29.219016
-81.034256,29.172993
-81.033462,29.193405
-81.014414,29.175858
-81.019679,29.171533
-81.031589,29.17908
-81.031319,29.154837
-81.051018,29.168335
-81.026182,29.182007
-81.044698,29.17416
-81.0389,29.174787
-81.02522,29.172864
-81.034401,29.160781
-81.01914,29.174358
-81.048394,29.167181
-81.021657,29.181874
-81.043553,29.171752
-81.388486,29.808684
-81.402819,29.803086
-81.397778,29.803138
-81.385044,29.808776
-81.266716,28.938309
-81.245921,28.93264
-81.267011,28.935697
-81.272954,28.913834
-81.277683,28.9415
-81.26789,28.946258
-81.261237,28.950534
-81.267122,28.938274
-81.259166,28.932093
-81.261329,28.933119
-81.259274,28.957245
-81.249111,28.940907
-81.259206,28.946647
-81.04793,29.100513
-81.037913,29.103388
-81.05062,29.107012
-81.055582,29.112806
-81.025469,29.101396
-81.052594,29.114092
-81.061593,29.102218
-81.056567,29.09165
-81.042926,29.102348
-81.040749,29.072106
-81.057248,29.087373
-81.041453,29.102438
-80.90055,28.97657
-80.89968,28.974064
-80.887501,28.977528
-80.913676,28.960137
-80.89511,28.971786
-80.889237,28.983111
-80.912906,28.976783
-80.887697,28.987283
-80.907849,28.981006
-80.900361,28.978688
-80.901787,28.97121
-80.893233,28.974231
-81.01709,29.14917
-81.019326,29.160306
-81.00042,29.171659
-81.039686,29.1463
-81.008907,29.141747
-81.028263,29.154418
-81.008246,29.162964
-81.008045,29.159595
-81.024748,29.152202
-80.985354,29.149195
-81.021682,29.144881
-81.014063,29.149004
-81.009449,29.156372
-81.023727,29.149947
-80.998973,29.154072
-80.867935,28.932798
-81.32283,29.092329
-81.33105,29.099221
-81.33886,29.099874
-81.326697,29.08682
-81.309333,29.105001
-81.312055,29.084284
-81.32156,29.08293
-81.318835,29.090267
-81.315104,29.077065
-81.324235,29.08988
-81.328666,29.089573
-81.323576,29.072755
-81.309785,29.08782
-81.33024,29.117434
-81.318648,29.126483
-81.338782,29.114436
-81.314473,29.112705
-81.339717,29.099296
-81.333536,29.141494
-81.332904,29.110052
-81.326792,29.135927
-81.339196,29.118011
-81.333238,29.116117
-81.332096,29.125302
-81.321068,29.115629
-81.347967,29.114103
-81.322178,29.110076
-81.332409,29.13151
-81.30524,28.908676
-81.308764,28.903136
-81.329002,28.916859
-81.299782,28.903695
-81.305935,28.902309
-81.315043,28.9118
-81.300538,28.886462
-81.30721,28.900289
-81.322301,28.895664
-81.308069,28.90694
-81.308536,28.913321
-81.30837,28.904221
-81.314491,28.892738
-81.298059,28.909974
-81.302728,28.910196
-81.08037,29.258404
-81.088819,29.262589
-81.094474,29.238703
-81.068915,29.260376
-81.086784,29.252895
-81.079773,29.255799
-81.083257,29.251599
-81.079187,29.261098
-81.076492,29.242915
-81.085234,29.26147
-81.091343,29.259389
-81.076496,29.264287
-81.061656,29.25552
-81.083757,29.270575
-81.08518,29.253565
-81.074129,29.244729
-81.05863,29.243132
-81.051446,29.233126
-81.062767,29.260465
-81.084435,29.241246
-81.045175,29.245852
-81.063472,29.25126
-81.071622,29.229713
-81.04651,29.241759
-81.07017,29.242178
-81.064557,29.246025
-81.043422,29.248924
-81.0612,29.238564
-81.057195,29.238486
-81.062475,29.228677
-81.07571,29.234859
-81.309888,28.910307
-81.294323,28.921542
-81.305016,28.906747
-81.30373,28.924402
-81.325355,28.885817
-81.318176,28.91433
-81.323455,28.892005
-81.301277,28.899107
-81.314359,28.889066
-81.31026,28.913478
-81.31008,28.899097
-81.321916,28.907723
-81.304976,28.90952
-81.310113,28.895503
-81.306664,28.904404
-81.030446,29.163223
-81.010066,29.158099
-81.043931,29.152897
-81.022934,29.160334
-81.036977,29.138875
-81.021185,29.171131
-81.024517,29.156781
-81.021163,29.148211
-81.02488,29.181904
-81.045917,29.168295
-81.035159,29.178016
-81.031496,29.17226
-81.028134,29.152966
-81.03479,29.160932
-81.037266,29.160847
-81.219154,28.984934
-81.219544,28.998162
-81.214248,28.975153
-81.211682,28.984305
-81.217837,28.980222
-81.206872,28.983648
-81.21469,28.985278
-81.2229,28.989455
-81.230277,28.982539
-81.227531,28.989235
-81.241691,28.981827
-81.219336,28.982636
-81.219684,28.97159
-81.223246,28.991072
-81.209709,28.985229
-81.01719,29.155529
-81.023063,29.157986
-81.017113,29.145911
-81.030539,29.143347
-81.01411,29.15296
-81.015067,29.140194
-81.021593,29.15369
-81.026932,29.149215
-81.021759,29.161323
-81.036033,29.15348
-81.033533,29.15187
-81.027834,29.150731
-81.015002,29.167324
-81.011421,29.162513
-81.00831,29.165551
-81.01827,29.151327
-81.022482,29.134228
-81.27448,28.948559
-81.294017,28.953815
-81.271412,28.942368
-81.278564,28.947675
-81.284032,28.952878
-81.270016,28.953047
-81.278361,28.936007
-81.273939,28.95606
-81.282211,28.965037
-81.267177,28.954045
-81.291729,28.954262
-81.27535,28.923687
-81.28438,28.946441
-81.267624,28.934689
-81.273316,28.954081
-81.261721,28.940729
-81.07958,29.26813
-81.083579,29.270055
-81.088333,29.2769
-81.072984,29.261017
-81.089129,29.279969
-81.072786,29.267465
-81.074417,29.265406
-81.083399,29.268088
-81.075324,29.254309
-81.09618,29.263651
-81.05985,29.262631
-81.079774,29.253317
-81.08964,29.268508
-81.074258,29.274163
-81.076042,29.258491
-80.93763,28.95863
-80.94505,28.968479
-80.929283,28.968833
-80.937595,28.954857
-80.942105,28.959528
-80.943268,28.965506
-80.94734,28.968555
-80.927664,28.949921
-80.946637,28.944199
-80.928499,28.94835
-80.932557,28.980857
-80.942758,28.956633
-80.938327,28.949656
-80.938147,28.954566
-80.94156,28.963516
-80.990959,29.119459
-80.983732,29.122196
-81.002445,29.115804
-80.985399,29.109021
-80.996108,29.117085
-80.973203,29.129536
-80.989598,29.120071
-80.993001,29.128854
-80.991566,29.109463
-80.985913,29.095937
-80.989163,29.133479
-80.985033,29.129155
-80.99485,29.114897
-80.981605,29.126309
-80.975219,29.126316
-81.29006,29.08656
-81.268742,29.086847
-81.27209,29.084665
-81.288213,29.089675
-81.290083,29.079927
-81.288126,29.074112
-81.306163,29.089454
-81.275748,29.085911
-81.298754,29.066744
-81.282579,29.072735
-81.280825,29.091429
-81.283983,29.084306
-81.297008,29.089538
-81.297079,29.088054
-81.306867,29.10762
-81.283141,29.091083
-81.28752,28.939863
-81.285485,28.936624
-81.294434,28.916624
-81.290796,28.928384
-81.272236,28.933227
-81.285181,28.943574
-81.306083,28.946973
-81.282173,28.937599
-81.289261,28.931589
-81.288559,28.940971
-81.293474,28.951263
-81.294012,28.9374
-81.292766,28.939115
-81.283171,28.939282
-81.285174,28.950234
-81.293237,28.948374
-80.97132,29.102488
-80.98467,29.113454
-80.979076,29.09997
-80.962408,29.118287
-80.962428,29.120034
-80.973092,29.108385
-80.977858,29.123757
-80.980167,29.11084
-80.959425,29.100981
-80.969683,29.115032
-80.97047,29.094591
-80.981954,29.098869
-80.960648,29.11156
-80.982692,29.111642
-80.955542,29.090842
-80.99036,29.106019
-81.03151,29.135624
-81.051005,29.150695
-81.025831,29.130418
-81.048021,29.149754
-81.03579,29.148695
-81.02105,29.120808
-81.030932,29.151676
-81.031135,29.13266
-81.020117,29.137298
-81.041647,29.129745
-81.034587,29.129312
-81.018346,29.141819
-81.031627,29.134072
-81.046965,29.117672
-81.034215,29.136399
-81.28779,28.94545
-81.291585,28.93879
-81.276681,28.948853
-81.260212,28.921387
-81.281875,28.92421
-81.282963,28.961123
-81.287702,28.940225
-81.279445,28.940261
-81.291589,28.926545
-81.285412,28.949263
-81.314492,28.963951
-81.284118,28.928224
-81.291175,28.952718
-81.299649,28.950833
-81.147997,29.428015
-81.159416,29.408754
-81.148421,29.43821
-81.142689,29.442112
-81.126527,29.428466
-81.155313,29.423868
-81.154754,29.435229
